Subject Id,Visit,SessionID,Study Identifier,Domain Abbreviation,Project Unique Identifier,Cohort,Subject Identification,Pool Identifier,Focus of Study-Specific Interest,Name of Treatment,Dose,Dose Description,Dose Units,Dose Form,Dosing Frequency per Interval,Route of Administration,Lot Number,Location of Dose Administration,Method of Administration,Treatment Vehicle,Amount Administered,Amount Administered Units,Reason for Dose Adjustment,Start Date/Time of Treatment,End Date/Time of Treatment,Study Day of Start of Treatment,Study Day of End of Treatment,Duration of Treatment,Planned Time Point Name,Planned Time Point Number,Planned Elapsed Time from Time Point Ref,Time Point Reference,Date/Time of Reference Time Point
N150b112,EX,N150b112_62.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,112,,,CISPLATIN,96,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.32,ml,,2012-04-02,2012-04-02,62.0,62.0,1.0,,,,,
N150b112,EX,N150b112_63.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,112,,,NIMORAZOLE,9.6,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.32,ml,,2012-04-03,2012-04-03,63.0,63.0,1.0,,,,,
N150b112,EX,N150b112_64.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,112,,,NIMORAZOLE,9.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.31,ml,,2012-04-04,2012-04-04,64.0,64.0,1.0,,,,,
N150b112,EX,N150b112_65.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,112,,,NIMORAZOLE,9.6,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.32,ml,,2012-04-05,2012-04-05,65.0,65.0,1.0,,,,,
N150b112,EX,N150b112_66.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,112,,,NIMORAZOLE,9.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.31,ml,,2012-04-06,2012-04-06,66.0,66.0,1.0,,,,,
N150b115,EX,N150b115_23.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-02-23,2012-02-23,23.0,23.0,1.0,,,,,
N150b115,EX,N150b115_23.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,CISPLATIN,87,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-02-23,2012-02-23,23.0,23.0,1.0,,,,,
N150b115,EX,N150b115_24.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,8.4,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.28,ml,,2012-02-24,2012-02-24,24.0,24.0,1.0,,,,,
N150b115,EX,N150b115_27.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-02-27,2012-02-27,27.0,27.0,1.0,,,,,
N150b115,EX,N150b115_28.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-02-28,2012-02-28,28.0,28.0,1.0,,,,,
N150b115,EX,N150b115_29.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-02-29,2012-02-29,29.0,29.0,1.0,,,,,
N150b115,EX,N150b115_30.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.8,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.26,ml,,2012-03-01,2012-03-01,30.0,30.0,1.0,,,,,
N150b115,EX,N150b115_30.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,CISPLATIN,78,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.26,ml,,2012-03-01,2012-03-01,30.0,30.0,1.0,,,,,
N150b115,EX,N150b115_31.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.8,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.26,ml,,2012-03-02,2012-03-02,31.0,31.0,1.0,,,,,
N150b115,EX,N150b115_34.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-05,2012-03-05,34.0,34.0,1.0,,,,,
N150b115,EX,N150b115_35.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-06,2012-03-06,35.0,35.0,1.0,,,,,
N150b115,EX,N150b115_36.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-07,2012-03-07,36.0,36.0,1.0,,,,,
N150b115,EX,N150b115_37.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-08,2012-03-08,37.0,37.0,1.0,,,,,
N150b115,EX,N150b115_37.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,CISPLATIN,75,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-08,2012-03-08,37.0,37.0,1.0,,,,,
N150b115,EX,N150b115_38.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-09,2012-03-09,38.0,38.0,1.0,,,,,
N150b115,EX,N150b115_41.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-12,2012-03-12,41.0,41.0,1.0,,,,,
N150b115,EX,N150b115_42.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-13,2012-03-13,42.0,42.0,1.0,,,,,
N150b115,EX,N150b115_43.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-14,2012-03-14,43.0,43.0,1.0,,,,,
N150b115,EX,N150b115_44.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.8,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.26,ml,,2012-03-15,2012-03-15,44.0,44.0,1.0,,,,,
N150b115,EX,N150b115_44.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,CISPLATIN,78,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.26,ml,,2012-03-15,2012-03-15,44.0,44.0,1.0,,,,,
N150b115,EX,N150b115_45.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-16,2012-03-16,45.0,45.0,1.0,,,,,
N150b115,EX,N150b115_48.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-19,2012-03-19,48.0,48.0,1.0,,,,,
N150b115,EX,N150b115_49.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,6.9,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.23,ml,,2012-03-20,2012-03-20,49.0,49.0,1.0,,,,,
N150b115,EX,N150b115_50.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-21,2012-03-21,50.0,50.0,1.0,,,,,
N150b115,EX,N150b115_51.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.5,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-22,2012-03-22,51.0,51.0,1.0,,,,,
N150b115,EX,N150b115_51.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,CISPLATIN,75,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.25,ml,,2012-03-22,2012-03-22,51.0,51.0,1.0,,,,,
N150b115,EX,N150b115_52.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-23,2012-03-23,52.0,52.0,1.0,,,,,
N150b115,EX,N150b115_55.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-26,2012-03-26,55.0,55.0,1.0,,,,,
N150b115,EX,N150b115_56.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,6.9,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.23,ml,,2012-03-27,2012-03-27,56.0,56.0,1.0,,,,,
N150b115,EX,N150b115_57.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-28,2012-03-28,57.0,57.0,1.0,,,,,
N150b115,EX,N150b115_58.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-29,2012-03-29,58.0,58.0,1.0,,,,,
N150b115,EX,N150b115_58.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,CISPLATIN,72,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-29,2012-03-29,58.0,58.0,1.0,,,,,
N150b115,EX,N150b115_59.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-03-30,2012-03-30,59.0,59.0,1.0,,,,,
N150b115,EX,N150b115_62.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,6.9,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.23,ml,,2012-04-02,2012-04-02,62.0,62.0,1.0,,,,,
N150b115,EX,N150b115_63.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,7.2,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.24,ml,,2012-04-03,2012-04-03,63.0,63.0,1.0,,,,,
N150b115,EX,N150b115_64.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,115,,,NIMORAZOLE,6.6,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.22,ml,,2012-04-04,2012-04-04,64.0,64.0,1.0,,,,,
N150b116,EX,N150b116_23.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-02-23,2012-02-23,23.0,23.0,1.0,,,,,
N150b116,EX,N150b116_23.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,CISPLATIN,87,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-02-23,2012-02-23,23.0,23.0,1.0,,,,,
N150b116,EX,N150b116_24.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-02-24,2012-02-24,24.0,24.0,1.0,,,,,
N150b116,EX,N150b116_27.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.31,ml,,2012-02-27,2012-02-27,27.0,27.0,1.0,,,,,
N150b116,EX,N150b116_28.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-02-28,2012-02-28,28.0,28.0,1.0,,,,,
N150b116,EX,N150b116_29.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.31,ml,,2012-02-29,2012-02-29,29.0,29.0,1.0,,,,,
N150b116,EX,N150b116_30.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.31,ml,,2012-03-01,2012-03-01,30.0,30.0,1.0,,,,,
N150b116,EX,N150b116_30.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,CISPLATIN,93,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.31,ml,,2012-03-01,2012-03-01,30.0,30.0,1.0,,,,,
N150b116,EX,N150b116_31.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.31,ml,,2012-03-02,2012-03-02,31.0,31.0,1.0,,,,,
N150b116,EX,N150b116_34.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-05,2012-03-05,34.0,34.0,1.0,,,,,
N150b116,EX,N150b116_35.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-06,2012-03-06,35.0,35.0,1.0,,,,,
N150b116,EX,N150b116_36.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-07,2012-03-07,36.0,36.0,1.0,,,,,
N150b116,EX,N150b116_37.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-08,2012-03-08,37.0,37.0,1.0,,,,,
N150b116,EX,N150b116_37.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,CISPLATIN,0.12,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.4,ml,,2012-03-08,2012-03-08,37.0,37.0,1.0,,,,,
N150b116,EX,N150b116_38.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-09,2012-03-09,38.0,38.0,1.0,,,,,
N150b116,EX,N150b116_41.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-03-12,2012-03-12,41.0,41.0,1.0,,,,,
N150b116,EX,N150b116_42.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-03-13,2012-03-13,42.0,42.0,1.0,,,,,
N150b116,EX,N150b116_43.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-14,2012-03-14,43.0,43.0,1.0,,,,,
N150b116,EX,N150b116_44.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-15,2012-03-15,44.0,44.0,1.0,,,,,
N150b116,EX,N150b116_44.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,CISPLATIN,0.09,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-15,2012-03-15,44.0,44.0,1.0,,,,,
N150b116,EX,N150b116_45.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-03-16,2012-03-16,45.0,45.0,1.0,,,,,
N150b116,EX,N150b116_48.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.4,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.28,ml,,2012-03-19,2012-03-19,48.0,48.0,1.0,,,,,
N150b116,EX,N150b116_49.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.4,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.28,ml,,2012-03-20,2012-03-20,49.0,49.0,1.0,,,,,
N150b116,EX,N150b116_50.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.4,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.28,ml,,2012-03-21,2012-03-21,50.0,50.0,1.0,,,,,
N150b116,EX,N150b116_51.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-03-22,2012-03-22,51.0,51.0,1.0,,,,,
N150b116,EX,N150b116_51.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,CISPLATIN,87,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-03-22,2012-03-22,51.0,51.0,1.0,,,,,
N150b116,EX,N150b116_52.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.4,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.28,ml,,2012-03-23,2012-03-23,52.0,52.0,1.0,,,,,
N150b116,EX,N150b116_55.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-03-26,2012-03-26,55.0,55.0,1.0,,,,,
N150b116,EX,N150b116_56.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-27,2012-03-27,56.0,56.0,1.0,,,,,
N150b116,EX,N150b116_57.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-28,2012-03-28,57.0,57.0,1.0,,,,,
N150b116,EX,N150b116_58.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-29,2012-03-29,58.0,58.0,1.0,,,,,
N150b116,EX,N150b116_58.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,CISPLATIN,0.09,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-29,2012-03-29,58.0,58.0,1.0,,,,,
N150b116,EX,N150b116_59.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-03-30,2012-03-30,59.0,59.0,1.0,,,,,
N150b116,EX,N150b116_62.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-04-02,2012-04-02,62.0,62.0,1.0,,,,,
N150b116,EX,N150b116_63.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,8.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.29,ml,,2012-04-03,2012-04-03,63.0,63.0,1.0,,,,,
N150b116,EX,N150b116_64.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,116,,,NIMORAZOLE,9.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.3,ml,,2012-04-04,2012-04-04,64.0,64.0,1.0,,,,,
N150b128,EX,N150b128_41.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,NIMORAZOLE,11.7,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.39,ml,,2012-03-12,2012-03-12,41.0,41.0,1.0,,,,,
N150b128,EX,N150b128_41.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,CISPLATIN,117,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.39,ml,,2012-03-12,2012-03-12,41.0,41.0,1.0,,,,,
N150b128,EX,N150b128_42.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,NIMORAZOLE,12.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.41,ml,,2012-03-13,2012-03-13,42.0,42.0,1.0,,,,,
N150b128,EX,N150b128_43.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,NIMORAZOLE,12.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.41,ml,,2012-03-14,2012-03-14,43.0,43.0,1.0,,,,,
N150b128,EX,N150b128_44.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,NIMORAZOLE,12.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.4,ml,,2012-03-15,2012-03-15,44.0,44.0,1.0,,,,,
N150b128,EX,N150b128_45.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,NIMORAZOLE,12.3,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.41,ml,,2012-03-16,2012-03-16,45.0,45.0,1.0,,,,,
N150b128,EX,N150b128_48.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,NIMORAZOLE,12.9,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.43,ml,,2012-03-19,2012-03-19,48.0,48.0,1.0,,,,,
N150b128,EX,N150b128_48.0_2,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,CISPLATIN,129,,mg/kg,,q.1.w,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.43,ml,,2012-03-19,2012-03-19,48.0,48.0,1.0,,,,,
N150b128,EX,N150b128_49.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,NIMORAZOLE,12.0,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.4,ml,,2012-03-20,2012-03-20,49.0,49.0,1.0,,,,,
N150b128,EX,N150b128_50.0_1,"Xeno Nimo Hypox,FaDu",EX,N150,b,128,,,NIMORAZOLE,12.6,,mg/kg,,q.d. during RT,INTRAPERITONEAL,,,,"SALINE,SODIUM CHLORIDE 0.9%",0.42,ml,,2012-03-21,2012-03-21,50.0,50.0,1.0,,,,,
